Name  RA   Dec  t0[HJD]  tE[days]    u0    Ibase    Ibase_err
KMT-2025-BLG-0243 17:40:37.16 -33:56:38.47 60824.17837 62.32 0.101 18.36 None
KMT-2025-BLG-0244 17:42:35.99 -27:14:01.90 60766.53881 18.84 0.386 20.00 None
KMT-2025-BLG-0245 17:45:05.26 -25:28:45.84 60762.97051 9.86 0.299 20.00 None
KMT-2025-BLG-0246 17:52:28.10 -30:47:15.50 60761.41548 41.17 0.186 19.40 None
KMT-2025-BLG-0247 17:51:38.39 -31:02:51.61 60764.64339 20.62 0.016 19.49 None
KMT-2025-BLG-0248 17:58:35.00 -30:58:57.00 60820.18713 74.71 0.998 16.71 None
KMT-2025-BLG-0249 17:57:43.35 -30:37:53.26 60762.12777 6.98 0.397 20.00 None
KMT-2025-BLG-0250 17:55:20.13 -30:48:42.19 60764.84089 34.88 0.030 16.10 None
KMT-2025-BLG-0251 17:57:45.28 -28:52:01.42 60766.11232 11.05 0.046 20.00 None
KMT-2025-BLG-0252 17:57:41.35 -28:08:39.41 60763.62108 18.07 0.188 19.29 None
KMT-2025-BLG-0253 17:58:18.03 -29:40:49.12 60767.29206 4.55 0.947 18.75 None
KMT-2025-BLG-0254 17:54:44.49 -29:55:13.51 60764.63004 143.65 0.023 16.02 None
KMT-2025-BLG-0255 17:52:51.57 -29:12:47.81 60785.33275 19.62 0.255 17.59 None
KMT-2025-BLG-0256 17:52:28.64 -29:09:42.91 60773.31825 23.16 0.011 19.85 None
KMT-2025-BLG-0257 17:50:01.52 -29:46:58.91 60767.08514 6.14 0.146 19.48 None
KMT-2025-BLG-0258 18:03:49.76 -28:04:43.79 60766.63933 12.50 0.014 17.82 None
KMT-2025-BLG-0259 18:01:49.98 -29:35:12.52 60762.60909 4.07 0.492 18.42 None
KMT-2025-BLG-0260 18:04:20.92 -31:05:14.71 60766.53316 32.15 0.712 17.94 None
KMT-2025-BLG-0261 18:03:00.00 -30:57:50.11 60763.28833 10.73 0.149 20.00 None
KMT-2025-BLG-0262 17:25:12.34 -29:02:21.30 60817.52679 34.00 0.600 16.58 None
KMT-2025-BLG-0263 17:32:03.25 -30:38:09.71 60763.43235 33.28 0.075 20.00 None
KMT-2025-BLG-0264 17:31:31.33 -30:11:02.69 60778.39166 46.24 0.161 20.00 None
KMT-2025-BLG-0265 17:29:27.28 -30:03:55.08 60886.19507 199.96 0.190 18.95 None
KMT-2025-BLG-0266 17:27:55.76 -30:32:28.43 60765.50844 6.12 0.815 19.95 None
KMT-2025-BLG-0267 17:29:15.57 -27:37:44.76 60762.75413 22.62 0.567 20.00 None
KMT-2025-BLG-0268 17:28:37.44 -27:26:27.96 60772.65065 21.85 0.506 19.89 None
KMT-2025-BLG-0269 17:30:53.85 -28:46:40.69 60771.82026 46.52 0.004 20.00 None
KMT-2025-BLG-0270 17:37:15.23 -33:35:38.72 60762.16581 16.03 0.866 20.00 None
KMT-2025-BLG-0271 17:33:03.25 -28:08:39.30 60794.55146 20.89 0.563 17.16 None
KMT-2025-BLG-0272 17:33:56.97 -29:55:45.77 60803.58627 71.74 0.117 18.38 None
KMT-2025-BLG-0273 17:34:10.38 -29:06:02.09 60763.03256 13.47 0.034 20.00 None
KMT-2025-BLG-0274 17:34:07.00 -26:27:49.28 60764.39685 3.30 0.068 20.00 None
KMT-2025-BLG-0275 17:40:00.71 -27:47:45.46 60774.32350 15.81 0.999 17.71 None
KMT-2025-BLG-0276 17:39:37.03 -26:54:20.30 60787.14853 38.84 0.314 20.00 None
KMT-2025-BLG-0277 17:38:58.62 -27:27:07.20 60779.56758 29.25 0.994 16.08 None
KMT-2025-BLG-0278 17:36:32.89 -27:06:40.61 60775.93287 52.25 0.041 17.58 None
KMT-2025-BLG-0279 17:33:48.48 -27:07:01.06 60770.40084 25.79 0.032 20.00 None
KMT-2025-BLG-0280 17:38:34.31 -24:47:36.17 60765.03740 1.98 0.671 16.08 None
KMT-2025-BLG-0281 17:44:22.79 -34:08:09.82 60763.90507 6.83 0.898 19.60 None
KMT-2025-BLG-0282 17:39:48.05 -33:58:26.69 60802.43062 46.03 0.127 20.00 None
KMT-2025-BLG-0283 17:45:45.73 -25:55:38.82 60777.06100 19.63 0.805 18.22 None
KMT-2025-BLG-0284 17:42:34.60 -26:01:39.47 60766.51773 27.56 0.199 20.00 None
KMT-2025-BLG-0285 17:42:50.13 -27:24:30.85 60764.59681 43.91 0.011 20.00 None
KMT-2025-BLG-0286 17:45:25.15 -23:41:27.06 60764.57901 11.85 0.310 20.00 None
KMT-2025-BLG-0287 17:42:44.94 -25:08:55.39 60794.01113 99.93 0.061 19.92 None
KMT-2025-BLG-0288 17:46:55.84 -22:54:47.99 60773.70637 32.84 0.993 15.19 None
KMT-2025-BLG-0289 17:55:38.06 -34:20:48.98 60778.02621 53.19 0.114 20.00 None
KMT-2025-BLG-0290 17:52:52.22 -35:45:55.80 60763.62000 21.68 0.029 18.08 None
KMT-2025-BLG-0291 17:50:20.12 -33:28:05.27 60768.47959 10.27 0.050 20.00 None
KMT-2025-BLG-0292 18:07:33.73 -27:01:15.20 60773.95263 14.06 0.003 18.04 None
KMT-2025-BLG-0293 18:11:59.50 -31:02:48.59 60776.54982 22.56 0.174 18.78 None
KMT-2025-BLG-0294 18:04:41.44 -26:14:49.52 60763.74052 5.90 0.249 19.70 None
KMT-2025-BLG-0295 17:42:23.35 -34:44:50.75 60772.51487 27.79 0.982 18.91 None
KMT-2025-BLG-0296 17:39:29.16 -35:54:20.56 60769.16431 6.55 0.325 18.59 None
KMT-2025-BLG-0297 17:53:23.92 -21:38:15.11 60783.99309 24.40 0.548 17.88 None
KMT-2025-BLG-0298 17:49:17.93 -31:11:50.06 60765.84979 5.79 0.021 19.61 None
KMT-2025-BLG-0299 17:57:07.83 -30:54:54.68 60880.24975 87.95 0.115 16.56 None
KMT-2025-BLG-0300 17:54:40.33 -30:12:40.07 60951.27677 0.50 0.050 18.24 None
KMT-2025-BLG-0301 17:54:38.73 -30:08:18.10 60823.53200 180.69 0.005 19.83 None
KMT-2025-BLG-0302 17:53:47.37 -29:52:28.49 60762.34228 2.07 0.629 18.53 None
KMT-2025-BLG-0303 17:51:26.28 -30:12:00.22 60764.37466 24.44 0.011 19.86 None
KMT-2025-BLG-0304 18:02:40.20 -27:26:55.21 60778.39710 36.10 0.155 17.93 None
KMT-2025-BLG-0305 17:56:43.15 -29:33:27.00 60768.53715 31.74 0.070 19.48 None
KMT-2025-BLG-0306 18:01:38.60 -27:11:25.30 60791.16861 44.63 0.100 19.32 None
KMT-2025-BLG-0307 17:59:44.07 -29:25:01.42 60774.75528 14.40 0.125 18.62 None
KMT-2025-BLG-0308 17:30:52.63 -30:10:15.46 60766.44136 20.76 0.173 20.00 None
KMT-2025-BLG-0309 17:33:00.32 -29:03:26.50 60787.49269 22.49 0.887 18.03 None
KMT-2025-BLG-0310 17:39:42.19 -25:58:31.55 60774.66367 34.14 0.807 18.94 None
KMT-2025-BLG-0311 17:34:45.88 -27:07:26.80 60762.15512 18.16 0.457 20.00 None
KMT-2025-BLG-0312 17:47:29.98 -24:48:07.20 60782.27354 31.57 0.255 20.00 None
KMT-2025-BLG-0313 17:50:02.62 -34:59:22.31 60781.18765 36.76 0.404 18.59 None
KMT-2025-BLG-0314 17:54:12.07 -34:14:40.70 60768.11977 4.56 0.206 18.26 None
KMT-2025-BLG-0315 17:53:56.21 -30:36:54.22 60864.85338 96.72 0.209 17.88 None
KMT-2025-BLG-0316 17:58:44.37 -29:33:11.41 60773.17491 15.89 0.907 19.14 None
KMT-2025-BLG-0317 17:50:38.70 -30:08:47.51 60766.68245 196.77 0.008 20.00 None
KMT-2025-BLG-0318 17:49:49.72 -30:46:05.30 60766.09583 21.11 0.050 19.59 None
KMT-2025-BLG-0319 17:51:39.29 -31:34:57.94 60766.36948 14.48 0.064 20.00 None
KMT-2025-BLG-0320 18:00:30.85 -26:53:51.11 60766.19820 193.82 0.003 20.00 None
KMT-2025-BLG-0321 17:59:18.92 -28:38:19.28 60771.63807 6.29 0.255 19.53 None
KMT-2025-BLG-0322 17:25:44.94 -28:11:58.49 60775.15768 102.84 0.006 19.75 None
KMT-2025-BLG-0323 17:37:13.54 -35:20:04.60 60783.34477 11.56 0.457 17.79 None
KMT-2025-BLG-0324 17:48:58.96 -33:29:02.51 60774.69483 17.88 0.807 18.80 None
KMT-2025-BLG-0325 17:43:51.91 -27:04:50.38 60783.98690 30.43 1.000 18.55 None
KMT-2025-BLG-0326 17:42:46.87 -27:05:29.40 60769.29721 28.79 0.269 20.00 None
KMT-2025-BLG-0327 17:45:37.74 -22:35:56.04 60779.11146 29.95 0.611 17.07 None
KMT-2025-BLG-0328 17:56:38.86 -32:31:17.80 60774.85196 29.66 0.482 20.00 None
KMT-2025-BLG-0329 17:53:26.81 -33:46:33.71 60778.97612 43.54 0.025 19.05 None
KMT-2025-BLG-0330 18:12:06.58 -26:28:29.71 60783.29984 27.92 0.304 16.18 None
KMT-2025-BLG-0331 18:14:01.07 -29:29:00.38 60776.82413 18.65 0.064 19.19 None
KMT-2025-BLG-0332 18:05:48.65 -26:34:12.50 60784.94410 80.52 0.057 17.68 None
KMT-2025-BLG-0333 18:17:57.86 -24:09:51.80 60766.38275 33.08 0.040 18.98 None
KMT-2025-BLG-0334 17:57:40.39 -30:14:51.00 60766.44522 7.87 0.209 16.36 None
KMT-2025-BLG-0335 17:57:28.63 -28:46:14.48 60804.90086 44.37 0.045 16.28 None
KMT-2025-BLG-0336 18:03:30.32 -29:04:30.61 60768.50404 5.19 0.047 19.08 None
KMT-2025-BLG-0337 17:59:49.77 -29:17:44.48 60769.33020 58.52 0.051 20.00 None
KMT-2025-BLG-0338 17:32:12.04 -29:34:50.88 60774.01796 47.92 0.168 20.00 None
KMT-2025-BLG-0339 17:41:48.43 -33:44:36.46 60767.38035 199.78 0.038 20.00 None
KMT-2025-BLG-0340 17:56:59.57 -33:52:23.09 60774.00634 9.94 0.904 17.91 None
KMT-2025-BLG-0341 17:49:38.90 -34:08:33.36 60778.88163 67.82 1.000 16.42 None
KMT-2025-BLG-0342 18:11:50.61 -29:11:49.88 60773.36695 44.79 0.090 20.00 None
KMT-2025-BLG-0343 17:53:06.86 -31:02:48.08 60774.17970 21.87 0.260 19.56 None
KMT-2025-BLG-0344 17:55:48.31 -30:38:37.61 60769.87290 13.78 0.004 16.51 None
KMT-2025-BLG-0345 17:56:06.63 -30:09:03.10 60770.21711 6.45 0.014 20.00 None
KMT-2025-BLG-0346 17:55:43.24 -29:40:41.20 60811.75198 132.00 0.746 15.29 None
KMT-2025-BLG-0347 17:51:56.24 -29:56:57.98 60771.38011 7.68 0.052 19.60 None
KMT-2025-BLG-0348 17:55:48.05 -28:32:19.97 60769.12698 9.52 0.025 20.00 None
KMT-2025-BLG-0349 17:51:32.57 -29:58:42.10 60842.32298 95.03 0.993 16.86 None
KMT-2025-BLG-0350 17:50:19.95 -29:19:53.51 60767.88861 3.66 0.512 20.00 None
KMT-2025-BLG-0351 17:59:55.19 -28:02:44.99 60775.34235 34.24 0.104 19.51 None
KMT-2025-BLG-0352 17:29:03.87 -27:54:50.76 60784.36709 17.60 0.656 18.70 None
KMT-2025-BLG-0353 17:45:43.74 -26:34:35.47 60811.47304 70.05 0.546 19.52 None
KMT-2025-BLG-0354 17:41:37.66 -23:31:11.89 60805.56396 40.33 0.712 18.03 None
KMT-2025-BLG-0355 17:54:00.43 -34:53:12.70 60777.55359 21.04 0.656 20.00 None
KMT-2025-BLG-0356 17:56:25.05 -33:35:17.20 60770.04889 32.79 0.051 20.00 None
KMT-2025-BLG-0357 18:04:26.29 -27:19:43.28 60775.46493 15.97 0.781 17.61 None
KMT-2025-BLG-0358 17:55:55.08 -30:14:21.59 60778.64096 53.88 0.077 18.10 None
KMT-2025-BLG-0359 17:52:53.97 -31:42:43.88 60768.04179 7.78 0.675 20.00 None
KMT-2025-BLG-0360 17:57:29.04 -28:22:31.19 60775.46659 7.29 0.727 18.96 None
KMT-2025-BLG-0361 17:51:08.27 -29:36:18.11 60785.75892 19.10 0.116 17.09 None
KMT-2025-BLG-0362 17:23:25.57 -29:07:46.96 60857.02304 35.85 0.634 20.00 None
KMT-2025-BLG-0363 17:23:04.02 -29:35:25.66 60771.06725 20.77 0.088 20.00 None
KMT-2025-BLG-0364 17:33:15.77 -33:42:04.68 60767.48653 13.00 0.270 20.00 None
KMT-2025-BLG-0365 17:37:38.49 -35:00:38.99 60786.09699 69.90 0.187 20.00 None
KMT-2025-BLG-0366 17:40:55.08 -28:06:59.00 60769.63532 21.11 0.003 20.00 None
KMT-2025-BLG-0367 17:34:03.72 -29:44:09.64 60780.43015 15.78 0.670 18.99 None
KMT-2025-BLG-0368 17:35:01.67 -25:57:58.36 60796.03362 37.06 0.265 20.00 None
KMT-2025-BLG-0369 17:41:16.91 -25:57:06.62 60776.21739 6.89 0.109 19.93 None
KMT-2025-BLG-0370 17:39:14.33 -26:29:48.12 60772.78057 17.70 0.013 20.00 None
KMT-2025-BLG-0371 17:40:28.57 -27:46:17.08 60771.54570 10.39 0.392 20.00 None
KMT-2025-BLG-0372 17:39:40.07 -27:44:08.56 60772.93055 61.07 0.655 20.00 None
KMT-2025-BLG-0373 17:35:00.34 -27:43:08.76 60776.01049 11.01 0.691 20.00 None
KMT-2025-BLG-0374 17:43:38.80 -32:26:23.03 60769.41249 199.94 0.015 20.00 None
KMT-2025-BLG-0375 17:48:46.98 -32:33:09.83 60805.21165 34.12 0.605 19.09 None
KMT-2025-BLG-0376 17:45:52.36 -26:16:00.19 60772.62412 11.73 0.417 20.00 None
KMT-2025-BLG-0377 17:43:56.23 -26:39:29.02 60787.79978 77.96 0.047 20.00 None
KMT-2025-BLG-0378 17:43:21.88 -26:16:36.48 60779.16325 35.54 0.999 17.48 None
KMT-2025-BLG-0379 17:42:20.18 -22:29:08.30 60779.44143 10.82 0.036 18.95 None
KMT-2025-BLG-0380 17:55:31.34 -34:42:20.20 60777.00082 20.04 0.499 19.55 None
KMT-2025-BLG-0381 18:12:02.45 -25:39:57.49 60800.23692 51.34 0.199 17.98 None
KMT-2025-BLG-0382 18:09:10.57 -26:09:33.41 60789.27788 37.70 0.901 16.17 None
KMT-2025-BLG-0383 18:11:05.35 -27:43:45.08 60931.51179 199.99 0.999 16.38 None
KMT-2025-BLG-0384 18:11:53.86 -28:20:02.90 60773.95153 8.83 0.500 17.73 None
KMT-2025-BLG-0385 18:09:37.73 -28:35:39.52 60771.24815 34.69 0.107 18.28 None
KMT-2025-BLG-0386 18:01:17.31 -25:21:23.26 60775.30301 18.94 0.635 20.00 None
KMT-2025-BLG-0387 18:15:36.98 -22:58:09.52 60788.61385 22.35 0.915 13.88 None
KMT-2025-BLG-0388 17:41:55.27 -34:24:28.94 60821.83533 199.89 0.268 19.47 None
KMT-2025-BLG-0389 17:39:47.20 -35:47:33.68 60795.94311 18.06 0.678 16.14 None
KMT-2025-BLG-0390 17:52:28.08 -30:45:26.10 60776.72121 199.89 0.032 19.02 None
KMT-2025-BLG-0391 17:51:01.65 -31:10:17.98 60775.07023 55.92 0.024 20.00 None
KMT-2025-BLG-0392 17:50:32.82 -30:24:56.30 60769.68042 2.80 0.432 19.25 None
KMT-2025-BLG-0393 17:55:07.58 -30:24:02.41 60772.19247 47.13 0.004 20.00 None
KMT-2025-BLG-0394 17:51:18.63 -28:09:52.99 60771.00666 6.42 0.090 20.00 None
KMT-2025-BLG-0395 17:55:09.61 -30:07:58.58 60799.28450 72.02 0.041 19.52 None
KMT-2025-BLG-0396 17:53:14.26 -29:29:35.99 60894.69998 95.31 0.906 16.82 None
KMT-2025-BLG-0397 17:53:59.76 -30:35:25.01 60774.57913 4.72 0.414 19.13 None
KMT-2025-BLG-0398 17:54:43.02 -29:11:56.40 60767.53229 33.10 0.300 19.53 None
KMT-2025-BLG-0399 18:06:22.12 -28:54:12.89 60773.00970 122.43 0.026 19.81 None
KMT-2025-BLG-0400 18:02:53.01 -29:34:18.91 60773.58505 9.62 0.185 17.77 None
KMT-2025-BLG-0401 18:01:51.28 -29:12:00.22 60779.02106 4.14 0.032 15.24 None
KMT-2025-BLG-0402 17:32:07.91 -30:02:00.74 60772.83493 10.61 0.235 20.00 None
KMT-2025-BLG-0403 17:34:49.00 -24:28:37.06 60772.13144 6.99 0.025 20.00 None
KMT-2025-BLG-0404 17:42:39.02 -26:37:33.64 60772.96470 3.60 0.049 20.00 None
KMT-2025-BLG-0405 17:49:27.98 -23:44:01.00 60809.44045 28.64 0.687 17.36 None
KMT-2025-BLG-0406 18:06:23.14 -26:25:52.21 60805.48465 27.83 0.390 17.67 None
KMT-2025-BLG-0407 18:01:25.20 -26:18:21.31 60769.82030 33.66 0.052 20.00 None
KMT-2025-BLG-0408 17:57:05.10 -28:55:17.51 60773.45363 5.88 0.398 20.00 None
KMT-2025-BLG-0409 17:52:41.54 -28:27:15.95 60773.44766 42.12 0.031 20.00 None
KMT-2025-BLG-0410 17:57:11.90 -28:54:43.70 60776.93312 8.94 0.399 19.28 None
KMT-2025-BLG-0411 18:04:36.69 -28:55:19.99 60853.72980 200.00 0.025 17.22 None
KMT-2025-BLG-0412 17:24:24.87 -26:50:18.42 60774.18879 13.75 0.065 19.73 None
KMT-2025-BLG-0413 17:40:10.61 -26:16:02.28 60774.82041 17.32 0.018 20.00 None
KMT-2025-BLG-0414 17:40:08.78 -27:39:25.09 60777.30867 13.98 0.220 20.00 None
KMT-2025-BLG-0415 18:09:53.23 -26:53:25.40 60780.52942 13.24 0.245 18.98 None
KMT-2025-BLG-0416 18:17:51.81 -30:26:51.00 60793.26579 29.95 0.442 18.05 None
KMT-2025-BLG-0417 18:08:23.98 -26:13:23.30 60857.17898 71.78 0.202 17.98 None
KMT-2025-BLG-0418 17:44:10.58 -35:00:29.92 60855.12634 75.34 0.929 15.63 None
KMT-2025-BLG-0419 17:53:03.19 -29:38:22.20 60773.96888 35.96 0.043 19.94 None
KMT-2025-BLG-0420 17:51:42.48 -28:18:09.11 60784.09594 18.67 0.020 20.00 None
KMT-2025-BLG-0421 17:55:17.66 -28:51:06.70 60775.44941 19.72 0.210 17.19 None
KMT-2025-BLG-0422 17:58:18.54 -27:21:37.12 60776.41831 8.27 0.209 20.00 None
KMT-2025-BLG-0423 18:05:22.62 -27:32:19.00 60776.99207 113.34 0.002 17.81 None
KMT-2025-BLG-0424 18:07:56.18 -30:39:22.21 60793.72562 45.64 0.220 20.00 None
KMT-2025-BLG-0425 17:31:33.29 -28:18:23.44 60774.29783 96.76 0.029 20.00 None
KMT-2025-BLG-0426 17:30:52.29 -28:12:02.59 60779.59001 21.00 0.029 20.00 None
KMT-2025-BLG-0427 17:36:17.29 -26:40:19.20 60814.20218 65.53 0.195 20.00 None
KMT-2025-BLG-0428 17:44:28.53 -33:45:53.39 60785.54902 14.71 0.469 18.39 None
KMT-2025-BLG-0429 17:41:22.59 -33:48:13.46 60781.24737 47.71 0.704 20.00 None
KMT-2025-BLG-0430 17:52:01.13 -28:06:25.78 60775.23231 6.30 0.031 19.96 None
KMT-2025-BLG-0431 17:58:28.65 -29:42:22.61 60775.27900 6.00 0.033 18.91 None
KMT-2025-BLG-0432 17:58:46.35 -29:16:40.69 60775.77917 199.02 0.030 18.97 None
KMT-2025-BLG-0433 17:54:43.22 -29:58:44.00 60835.81033 143.84 0.284 19.70 None
KMT-2025-BLG-0434 17:57:18.05 -28:06:38.92 60783.29834 21.64 0.215 18.09 None
KMT-2025-BLG-0435 17:57:13.82 -29:28:29.39 60793.68633 58.73 0.173 18.30 None
KMT-2025-BLG-0436 17:54:45.03 -29:28:24.31 60782.16778 6.22 0.261 19.25 None
KMT-2025-BLG-0437 18:02:22.14 -27:00:34.31 60774.73497 12.24 0.386 20.00 None
KMT-2025-BLG-0438 18:04:10.74 -28:34:18.98 60792.64622 49.89 0.573 18.44 None
KMT-2025-BLG-0439 18:02:57.29 -28:33:28.40 60775.50664 2.00 0.645 19.56 None
KMT-2025-BLG-0440 17:39:58.31 -27:52:03.54 60777.24938 24.23 0.142 20.00 None
KMT-2025-BLG-0441 17:38:17.42 -29:43:07.68 60777.03139 11.91 0.101 20.00 None
KMT-2025-BLG-0442 17:49:48.11 -23:20:26.30 60779.42546 33.89 0.294 19.09 None
KMT-2025-BLG-0443 17:54:42.33 -34:11:24.68 60784.04216 29.67 0.463 20.00 None
KMT-2025-BLG-0444 18:13:28.37 -28:39:06.59 60805.74772 30.48 0.032 16.17 None
KMT-2025-BLG-0445 17:54:22.59 -30:51:11.99 60783.44610 14.77 0.332 19.47 None
KMT-2025-BLG-0446 17:53:32.91 -30:33:31.39 60776.95955 14.57 0.180 17.06 None
KMT-2025-BLG-0447 17:54:46.27 -31:41:31.67 60784.00922 9.86 0.467 20.00 None
KMT-2025-BLG-0448 17:58:53.03 -29:11:29.18 60780.13293 6.75 0.413 18.58 None
KMT-2025-BLG-0449 17:57:24.98 -29:21:57.49 60782.12902 22.01 0.109 20.00 None
KMT-2025-BLG-0450 17:53:40.90 -29:58:25.79 60777.90186 26.31 0.022 18.85 None
KMT-2025-BLG-0451 17:53:27.94 -29:57:31.21 60778.79659 4.94 0.456 19.96 None
KMT-2025-BLG-0452 17:52:44.11 -29:23:25.80 60779.04856 2.51 0.028 18.03 None
KMT-2025-BLG-0453 18:03:42.95 -29:08:31.31 60777.19004 9.93 0.078 17.14 None
KMT-2025-BLG-0454 18:07:33.08 -29:35:45.71 60784.68267 19.66 0.114 20.00 None
KMT-2025-BLG-0455 17:59:52.16 -30:42:21.10 60775.29971 145.80 0.457 15.97 None
KMT-2025-BLG-0456 17:25:56.25 -29:43:45.23 60778.05990 10.56 0.815 20.00 None
KMT-2025-BLG-0457 17:33:12.55 -34:14:09.10 60788.17361 25.76 0.203 20.00 None
KMT-2025-BLG-0458 17:41:25.83 -27:56:35.84 60781.94845 14.36 0.406 20.00 None
KMT-2025-BLG-0459 17:39:19.92 -27:59:47.90 60784.07423 9.07 0.900 17.66 None
KMT-2025-BLG-0460 17:38:09.52 -29:44:20.54 60780.79464 16.77 0.076 20.00 None
KMT-2025-BLG-0461 17:35:51.53 -29:33:13.54 60781.71592 5.98 0.492 18.90 None
KMT-2025-BLG-0462 17:35:14.71 -26:37:11.14 60777.95552 21.39 0.197 20.00 None
KMT-2025-BLG-0463 17:38:49.25 -25:56:39.23 60804.05561 38.20 0.424 19.99 None
KMT-2025-BLG-0464 17:40:00.62 -27:44:09.67 60778.70704 7.45 0.016 20.00 None
KMT-2025-BLG-0465 17:48:35.71 -33:08:46.79 60780.12338 22.51 0.087 20.00 None
KMT-2025-BLG-0466 17:42:48.12 -33:22:12.68 60786.46814 45.08 0.824 19.47 None
KMT-2025-BLG-0467 17:44:26.15 -25:57:01.55 60814.82171 41.81 0.825 18.80 None
KMT-2025-BLG-0468 17:43:10.80 -27:13:53.18 60777.18241 11.30 0.018 20.00 None
KMT-2025-BLG-0469 17:42:09.30 -25:05:08.30 60794.45373 74.83 0.811 14.05 None
KMT-2025-BLG-0470 17:57:54.67 -35:28:27.19 60826.78426 32.84 0.105 16.79 None
KMT-2025-BLG-0471 17:51:29.98 -33:33:23.18 60778.05950 23.82 0.061 19.20 None
KMT-2025-BLG-0472 18:11:17.83 -25:04:24.82 60794.09424 21.68 0.696 18.94 None
KMT-2025-BLG-0473 18:10:11.60 -25:22:53.11 60778.93418 23.52 0.300 19.42 None
KMT-2025-BLG-0474 18:10:17.78 -25:23:22.70 60778.26707 3.03 0.320 20.00 None
KMT-2025-BLG-0475 18:10:32.91 -27:23:01.72 60781.84683 12.60 0.400 19.19 None
KMT-2025-BLG-0476 18:09:23.07 -27:32:06.50 60781.44693 36.40 0.356 19.11 None
KMT-2025-BLG-0477 18:06:49.55 -27:21:32.90 60812.28325 38.42 0.117 17.58 None
KMT-2025-BLG-0478 18:13:17.89 -27:48:49.39 60810.48220 105.09 0.007 18.09 None
KMT-2025-BLG-0479 18:02:16.61 -31:40:46.20 60776.73543 6.49 0.358 18.79 None
KMT-2025-BLG-0480 18:11:32.12 -23:10:28.02 60777.26253 12.46 0.928 19.80 None
KMT-2025-BLG-0481 17:41:25.44 -34:22:18.30 60783.86769 20.86 0.183 20.00 None
KMT-2025-BLG-0482 17:52:24.02 -31:10:12.11 60776.79944 5.66 0.188 19.87 None
KMT-2025-BLG-0483 17:58:37.21 -32:11:17.30 60826.37827 29.40 0.049 17.62 None
KMT-2025-BLG-0484 17:53:03.66 -28:13:44.58 60777.44560 22.92 0.297 19.15 None
KMT-2025-BLG-0485 17:52:43.54 -28:25:47.60 60777.08110 8.60 0.081 20.00 None
KMT-2025-BLG-0486 17:56:45.61 -28:34:17.69 60797.17097 28.74 0.411 19.79 None
KMT-2025-BLG-0487 17:59:28.74 -27:28:34.00 60778.39938 5.10 0.021 18.20 None
KMT-2025-BLG-0488 18:04:32.87 -27:41:39.41 60859.73755 89.73 0.510 18.96 None
KMT-2025-BLG-0489 18:06:15.14 -28:17:58.60 60784.17262 49.52 0.512 19.06 None
KMT-2025-BLG-0490 17:53:28.78 -31:16:28.70 60829.77755 10.58 0.998 16.51 None
KMT-2025-BLG-0491 17:52:20.90 -28:37:06.02 60820.25658 71.22 0.405 19.38 None
KMT-2025-BLG-0492 17:51:33.47 -28:46:33.28 60782.84373 7.49 0.051 20.00 None
KMT-2025-BLG-0493 17:28:54.91 -29:52:48.04 60806.99046 30.68 0.967 18.68 None
KMT-2025-BLG-0494 17:39:27.89 -27:25:18.16 60789.24099 33.66 0.908 19.42 None
KMT-2025-BLG-0495 17:38:58.13 -27:43:48.11 60780.95914 25.03 0.175 20.00 None
KMT-2025-BLG-0496 17:38:16.26 -24:11:51.04 60779.54662 9.40 0.377 18.56 None
KMT-2025-BLG-0497 17:42:10.14 -25:58:14.16 60779.39282 34.68 0.014 20.00 None
KMT-2025-BLG-0498 17:49:06.68 -23:49:31.26 60786.52718 194.01 0.028 20.00 None
KMT-2025-BLG-0499 17:57:26.00 -32:55:39.00 60783.46880 19.68 0.210 18.92 None
KMT-2025-BLG-0500 17:57:16.66 -34:03:21.60 60778.09531 7.01 0.932 20.00 None
KMT-2025-BLG-0501 18:12:29.26 -27:30:24.01 60792.39951 11.31 0.301 18.18 None
KMT-2025-BLG-0502 18:00:23.94 -31:10:23.02 60827.94031 23.35 0.448 14.36 None
KMT-2025-BLG-0503 18:08:43.39 -26:07:18.70 60795.52838 20.37 0.330 19.16 None
KMT-2025-BLG-0504 18:00:53.58 -26:40:45.34 60779.64993 8.19 0.876 17.42 None
KMT-2025-BLG-0505 18:19:41.49 -24:29:22.70 60779.85768 25.07 0.299 20.00 None
KMT-2025-BLG-0506 17:51:06.56 -21:49:09.41 60779.84760 33.93 0.910 15.76 None
KMT-2025-BLG-0507 17:56:51.36 -23:25:23.23 60804.21250 34.42 0.522 18.34 None
KMT-2025-BLG-0508 17:53:51.40 -28:12:33.70 60781.39792 67.10 0.044 18.63 None
KMT-2025-BLG-0509 17:53:19.68 -28:25:10.52 60780.87025 0.50 0.070 19.91 None
KMT-2025-BLG-0510 17:56:28.83 -29:13:36.59 60780.90159 15.60 0.012 20.00 None
KMT-2025-BLG-0511 17:57:38.19 -28:56:45.10 60783.55446 13.05 0.471 20.00 None
KMT-2025-BLG-0512 18:06:11.41 -30:14:08.41 60819.45001 35.31 0.656 17.72 None
KMT-2025-BLG-0513 17:24:04.69 -30:14:00.85 60862.08036 199.89 0.039 20.00 None
KMT-2025-BLG-0514 17:38:52.66 -24:44:03.77 60797.87731 22.27 1.000 16.38 None
KMT-2025-BLG-0515 17:42:49.26 -34:13:36.01 60803.63921 175.56 0.002 20.00 None
