23:26:50.52631579,+61:56:37.81328336
01:09:13.84615385,+61:11:23.19460338
01:18:27.69230769,+61:11:23.19460338
01:27:41.53846154,+61:11:23.19460338
02:04:36.92307692,+61:11:23.19460338
02:23:04.61538462,+61:11:23.19460338
02:32:18.46153846,+61:11:23.19460338
03:18:27.69230769,+61:11:23.19460338
03:27:41.53846154,+61:11:23.19460338
06:19:41.25,+12:01:28.91705004
15:00:00,-52:01:47.01869927
18:25:18.75,-28:37:51.56341293
07:10:18.75,-07:10:50.72081325
07:10:18.75,-27:16:46.60584952
16:03:31.76470588,-52:01:47.01869927
07:44:03.75,-07:10:50.72081325
07:49:41.25,-27:16:46.60584952
16:31:45.88235294,-52:01:47.01869927
16:38:49.41176471,-52:01:47.01869927
16:24:42.35294118,-52:01:47.01869927
16:17:38.82352941,-52:01:47.01869927
17:28:14.11764706,-52:01:47.01869927
17:35:17.64705882,-52:01:47.01869927
17:42:21.17647059,-52:01:47.01869927
17:49:24.70588235,-52:01:47.01869927
22:50:46.15384615,+61:11:23.19460338
23:00:00,+61:11:23.19460338
19:13:07.5,+26:36:36.35211864
18:22:30,-16:20:05.36201047
19:18:45,+26:36:36.35211864
19:24:22.5,+26:36:36.35211864
17:12:11.25,-27:16:46.60584952
01:16:30,+60:26:03.97984183
17:23:26.25,-27:16:46.60584952
17:29:03.75,-27:16:46.60584952
17:34:41.25,-27:16:46.60584952
17:40:18.75,-27:16:46.60584952
02:01:30,+60:26:03.97984183
17:51:33.75,-27:16:46.60584952
02:10:30,+60:26:03.97984183
17:45:56.25,-27:16:46.60584952
18:08:26.25,-27:16:46.60584952
18:14:03.75,-27:16:46.60584952
18:19:41.25,-27:16:46.60584952
18:14:03.75,-07:10:50.72081325
18:19:41.25,-07:10:50.72081325
18:36:33.75,-07:10:50.72081325
17:57:11.25,-27:16:46.60584952
18:02:48.75,-27:16:46.60584952
02:55:30,+60:26:03.97984183
18:59:03.75,+32:47:49.80586497
03:04:30,+60:26:03.97984183
03:22:30,+60:26:03.97984183
19:15:56.25,+12:01:28.91705004
19:10:18.75,+12:01:28.91705004
19:15:56.25,-07:10:50.72081325
19:32:48.75,+32:47:49.80586497
19:38:26.25,+32:47:49.80586497
19:44:03.75,+32:47:49.80586497
19:04:41.25,-07:10:50.72081325
19:21:33.75,+12:01:28.91705004
20:00:56.25,+32:47:49.80586497
20:17:48.75,+32:47:49.80586497
20:23:26.25,+32:47:49.80586497
20:29:03.75,+32:47:49.80586497
20:34:41.25,+32:47:49.80586497
21:02:48.75,+32:47:49.80586497
09:25:12,-52:48:06.67361423
09:32:24,-52:48:06.67361423
10:08:24,-52:48:06.67361423
13:30:00,-52:48:06.67361423
14:56:24,-52:48:06.67361423
15:03:36,-52:48:06.67361423
15:39:36,-52:48:06.67361423
16:15:36,-52:48:06.67361423
16:22:48,-52:48:06.67361423
16:30:00,-52:48:06.67361423
16:37:12,-52:48:06.67361423
16:44:24,-52:48:06.67361423
